ds,Room Type,OccupancyRate,Price,Bookings,Season,ExternalFactor,Academic Event
1/4/2023,Single,0.44,72,0,Winter,0,0
1/4/2023,Shared,0.54,46.2,7,Winter,0,0
1/4/2023,Suite,0.23,123,8,Winter,0,0
1/5/2023,Single,0.17,58.5,7,Winter,0,0
1/5/2023,Shared,0.64,49.2,1,Winter,0,0
1/5/2023,Suite,0.3,130,7,Winter,0,0
1/6/2023,Single,0.61,80.5,0,Winter,1,0
1/6/2023,Shared,0.27,38.1,6,Winter,0,0
1/6/2023,Suite,0.25,125,9,Winter,0,0
1/7/2023,Single,0.41,70.5,3,Winter,0,0
1/7/2023,Shared,0.69,50.7,5,Winter,1,0
1/7/2023,Suite,0.24,124,10,Winter,0,0
1/8/2023,Single,0.28,64,4,Winter,0,0
1/8/2023,Shared,0.51,45.3,5,Winter,0,0
1/8/2023,Suite,0.6,160,7,Winter,1,0
1/9/2023,Single,0.3,65,5,Winter,0,0
1/9/2023,Shared,0.57,47.1,5,Winter,0,0
1/9/2023,Suite,0.78,178,3,Winter,1,0
1/10/2023,Single,0.56,78,2,Winter,0,0
1/10/2023,Shared,0.31,39.3,4,Winter,0,0
1/10/2023,Suite,0.48,148,5,Winter,0,0
1/11/2023,Single,0.38,69,10,Winter,0,0
1/11/2023,Shared,0.55,46.5,4,Winter,0,0
1/11/2023,Suite,0.51,151,5,Winter,0,0
1/12/2023,Single,0.53,76.5,5,Winter,0,0
1/12/2023,Shared,0.57,47.1,2,Winter,0,0
1/12/2023,Suite,0.51,151,10,Winter,0,0
1/13/2023,Single,0.56,78,1,Winter,0,0
1/13/2023,Shared,0.3,39,3,Winter,0,0
1/13/2023,Suite,0.39,139,6,Winter,0,0
1/14/2023,Single,0.64,82,6,Winter,1,0
1/14/2023,Shared,0.46,43.8,7,Winter,0,0
1/14/2023,Suite,0.52,152,5,Winter,0,0
1/15/2023,Single,0.19,59.5,8,Winter,0,0
1/15/2023,Shared,0.4,42,2,Winter,0,0
1/15/2023,Suite,0.69,169,9,Winter,1,0
1/16/2023,Single,0.63,81.5,3,Winter,0,0
1/16/2023,Shared,0.47,44.1,3,Winter,0,0
1/16/2023,Suite,0.61,161,10,Winter,0,0
1/17/2023,Single,0.29,64.5,0,Winter,0,0
1/17/2023,Shared,0.55,46.5,7,Winter,0,0
1/17/2023,Suite,0.52,152,2,Winter,1,0
1/18/2023,Single,0.45,72.5,7,Winter,0,0
1/18/2023,Shared,0.54,46.2,6,Winter,0,0
1/18/2023,Suite,0.3,130,9,Winter,0,0
1/19/2023,Single,0.52,76,4,Winter,0,0
1/19/2023,Shared,0.19,35.7,8,Winter,0,0
1/19/2023,Suite,0.28,128,1,Winter,0,0
1/20/2023,Single,0.74,87,6,Winter,1,0
1/20/2023,Shared,0.44,43.2,1,Winter,0,0
1/20/2023,Suite,0.38,138,8,Winter,0,0
1/21/2023,Single,0.42,71,10,Winter,0,0
1/21/2023,Shared,0.57,47.1,8,Winter,0,0
1/21/2023,Suite,0.39,139,1,Winter,0,0
1/22/2023,Single,0.53,76.5,4,Winter,1,0
1/22/2023,Shared,0.74,52.2,2,Winter,1,0
1/22/2023,Suite,0.59,159,9,Winter,0,0
1/23/2023,Single,0.61,80.5,6,Winter,0,0
1/23/2023,Shared,0.5,45,2,Winter,0,0
1/23/2023,Suite,0.27,127,10,Winter,0,0
1/24/2023,Single,0.63,81.5,10,Winter,0,0
1/24/2023,Shared,0.26,37.8,6,Winter,0,0
1/24/2023,Suite,0.42,142,5,Winter,0,0
1/25/2023,Single,0.36,68,3,Winter,0,0
1/25/2023,Shared,0.37,41.1,2,Winter,0,0
1/25/2023,Suite,0.46,146,8,Winter,0,0
1/26/2023,Single,0.61,80.5,4,Winter,0,0
1/26/2023,Shared,0.74,52.2,5,Winter,1,0
1/26/2023,Suite,0.57,157,2,Winter,0,0
1/27/2023,Single,0.28,64,1,Winter,0,0
1/27/2023,Shared,0.62,48.6,1,Winter,0,0
1/27/2023,Suite,0.56,156,5,Winter,0,0
1/28/2023,Single,0.63,81.5,6,Winter,0,0
1/28/2023,Shared,0.18,35.4,6,Winter,0,0
1/28/2023,Suite,0.6,160,2,Winter,1,0
1/29/2023,Single,0.24,62,7,Winter,0,0
1/29/2023,Shared,0.63,48.9,2,Winter,0,0
1/29/2023,Suite,0.47,147,5,Winter,0,0
1/30/2023,Single,0.19,59.5,3,Winter,0,0
1/30/2023,Shared,0.43,42.9,4,Winter,0,0
1/30/2023,Suite,0.55,155,9,Winter,0,0
1/31/2023,Single,0.21,60.5,4,Winter,0,0
1/31/2023,Shared,0.64,49.2,9,Winter,1,0
1/31/2023,Suite,0.29,129,8,Winter,0,0
2/1/2023,Single,0.57,78.5,6,Winter,0,0
2/1/2023,Shared,0.39,41.7,1,Winter,0,0
2/1/2023,Suite,0.31,131,4,Winter,0,0
2/2/2023,Single,0.37,68.5,7,Winter,0,0
2/2/2023,Shared,0.46,43.8,3,Winter,0,0
2/2/2023,Suite,0.38,138,1,Winter,0,0
2/3/2023,Single,0.28,64,8,Winter,0,0
2/3/2023,Shared,0.25,37.5,0,Winter,0,0
2/3/2023,Suite,0.5,150,10,Winter,0,0
2/4/2023,Single,0.28,64,2,Winter,0,0
2/4/2023,Shared,0.6,48,7,Winter,0,0
2/4/2023,Suite,0.47,147,10,Winter,0,0
2/5/2023,Single,0.35,67.5,8,Winter,0,0
2/5/2023,Shared,0.25,37.5,4,Winter,0,0
2/5/2023,Suite,0.51,151,4,Winter,0,0
2/6/2023,Single,0.53,76.5,6,Winter,0,0
2/6/2023,Shared,0.58,47.4,2,Winter,0,0
2/6/2023,Suite,0.41,141,5,Winter,0,0
2/7/2023,Single,0.38,69,3,Winter,0,0
2/7/2023,Shared,0.28,38.4,9,Winter,0,0
2/7/2023,Suite,0.17,117,9,Winter,0,0
2/8/2023,Single,0.4,70,5,Winter,0,0
2/8/2023,Shared,0.55,46.5,7,Winter,1,0
2/8/2023,Suite,0.54,154,9,Winter,0,0
2/9/2023,Single,0.72,86,2,Winter,1,0
2/9/2023,Shared,0.25,37.5,2,Winter,0,0
2/9/2023,Suite,0.5,150,8,Winter,1,0
2/10/2023,Single,0.18,59,2,Winter,0,0
2/10/2023,Shared,0.28,38.4,8,Winter,0,0
2/10/2023,Suite,0.69,169,6,Winter,1,0
2/11/2023,Single,0.28,64,10,Winter,0,0
2/11/2023,Shared,0.47,44.1,0,Winter,0,0
2/11/2023,Suite,0.35,135,9,Winter,0,0
2/12/2023,Single,0.27,63.5,7,Winter,0,0
2/12/2023,Shared,0.43,42.9,5,Winter,0,0
2/12/2023,Suite,0.28,128,6,Winter,0,0
2/13/2023,Single,0.17,58.5,10,Winter,0,0
2/13/2023,Shared,0.61,48.3,2,Winter,1,0
2/13/2023,Suite,0.61,161,10,Winter,1,0
2/14/2023,Single,0.42,71,10,Winter,0,0
2/14/2023,Shared,0.24,37.2,4,Winter,0,0
2/14/2023,Suite,0.63,163,8,Winter,0,0
2/15/2023,Single,0.42,71,0,Winter,0,0
2/15/2023,Shared,0.26,37.8,2,Winter,0,0
2/15/2023,Suite,0.23,123,5,Winter,0,0
2/16/2023,Single,0.26,63,0,Winter,0,0
2/16/2023,Shared,0.47,44.1,4,Winter,0,0
2/16/2023,Suite,0.45,145,9,Winter,0,0
2/17/2023,Single,0.71,85.5,3,Winter,1,0
2/17/2023,Shared,0.63,48.9,10,Winter,1,0
2/17/2023,Suite,0.56,156,6,Winter,0,0
2/18/2023,Single,0.67,83.5,5,Winter,1,0
2/18/2023,Shared,0.58,47.4,3,Winter,1,0
2/18/2023,Suite,0.32,132,1,Winter,0,0
2/19/2023,Single,0.66,83,3,Winter,1,0
2/19/2023,Shared,0.22,36.6,1,Winter,0,0
2/19/2023,Suite,0.29,129,7,Winter,0,0
2/20/2023,Single,0.32,66,8,Winter,0,0
2/20/2023,Shared,0.41,42.3,2,Winter,0,0
2/20/2023,Suite,0.24,124,9,Winter,0,0
2/21/2023,Single,0.31,65.5,2,Winter,0,0
2/21/2023,Shared,0.24,37.2,10,Winter,0,0
2/21/2023,Suite,0.22,122,1,Winter,0,0
2/22/2023,Single,0.61,80.5,1,Winter,0,0
2/22/2023,Shared,0.21,36.3,5,Winter,0,0
2/22/2023,Suite,0.43,143,1,Winter,0,0
2/23/2023,Single,0.27,63.5,0,Winter,0,0
2/23/2023,Shared,0.26,37.8,7,Winter,0,0
2/23/2023,Suite,0.47,147,10,Winter,0,0
2/24/2023,Single,0.6,80,10,Winter,0,0
2/24/2023,Shared,0.32,39.6,0,Winter,0,0
2/24/2023,Suite,0.31,131,1,Winter,0,0
2/25/2023,Single,0.45,72.5,3,Winter,0,0
2/25/2023,Shared,0.78,53.4,1,Winter,1,0
2/25/2023,Suite,0.77,177,7,Winter,1,0
2/26/2023,Single,0.28,64,8,Winter,0,0
2/26/2023,Shared,0.42,42.6,7,Winter,0,0
2/26/2023,Suite,0.6,160,0,Winter,0,0
2/27/2023,Single,0.75,87.5,10,Winter,1,0
2/27/2023,Shared,0.29,38.7,5,Winter,0,0
2/27/2023,Suite,0.18,118,2,Winter,0,0
2/28/2023,Single,0.49,74.5,4,Winter,1,0
2/28/2023,Shared,0.25,37.5,9,Winter,0,0
2/28/2023,Suite,0.41,141,9,Winter,0,0
3/1/2023,Single,0.92,96,8,Spring,0,0
3/1/2023,Shared,0.32,39.6,8,Spring,0,0
3/1/2023,Suite,1.18,218,5,Spring,1,0
3/2/2023,Single,0.79,89.5,3,Spring,0,0
3/2/2023,Shared,0.3,39,0,Spring,0,0
3/2/2023,Suite,0.7,170,2,Spring,0,0
3/3/2023,Single,1.02,101,6,Spring,1,0
3/3/2023,Shared,0.48,44.4,8,Spring,0,0
3/3/2023,Suite,1.1,210,9,Spring,1,0
3/4/2023,Single,0.59,79.5,8,Spring,0,0
3/4/2023,Shared,1.15,64.5,10,Spring,1,0
3/4/2023,Suite,0.78,178,7,Spring,0,0
3/5/2023,Single,0.46,73,10,Spring,0,0
3/5/2023,Shared,0.73,51.9,8,Spring,0,0
3/5/2023,Suite,0.91,191,3,Spring,0,0
3/6/2023,Single,1.14,107,9,Spring,1,0
3/6/2023,Shared,0.88,56.4,7,Spring,0,0
3/6/2023,Suite,0.62,162,3,Spring,0,0
3/7/2023,Single,0.9,95,3,Spring,0,0
3/7/2023,Shared,0.39,41.7,10,Spring,0,0
3/7/2023,Suite,0.93,193,8,Spring,1,0
3/8/2023,Single,0.93,96.5,7,Spring,0,0
3/8/2023,Shared,1.1,63,2,Spring,1,0
3/8/2023,Suite,1.15,215,3,Spring,1,0
3/9/2023,Single,0.84,92,6,Spring,0,0
3/9/2023,Shared,0.43,42.9,5,Spring,0,0
3/9/2023,Suite,0.62,162,9,Spring,0,0
3/10/2023,Single,0.34,67,2,Spring,0,0
3/10/2023,Shared,0.6,48,0,Spring,0,0
3/10/2023,Suite,0.42,142,3,Spring,0,0
3/11/2023,Single,0.95,97.5,7,Spring,0,0
3/11/2023,Shared,0.84,55.2,1,Spring,0,0
3/11/2023,Suite,0.61,161,8,Spring,0,0
3/12/2023,Single,1.13,106.5,10,Spring,1,0
3/12/2023,Shared,0.72,51.6,8,Spring,1,0
3/12/2023,Suite,0.75,175,7,Spring,1,0
3/13/2023,Single,0.31,65.5,2,Spring,0,0
3/13/2023,Shared,0.27,38.1,0,Spring,0,0
3/13/2023,Suite,0.91,191,9,Spring,1,0
3/14/2023,Single,0.78,89,10,Spring,0,0
3/14/2023,Shared,0.6,48,0,Spring,0,0
3/14/2023,Suite,1.18,218,6,Spring,1,0
3/15/2023,Single,0.65,82.5,3,Spring,0,0
3/15/2023,Shared,0.62,48.6,2,Spring,0,0
3/15/2023,Suite,0.89,189,2,Spring,0,0
3/16/2023,Single,0.67,83.5,5,Spring,0,0
3/16/2023,Shared,0.83,54.9,1,Spring,1,0
3/16/2023,Suite,0.58,158,3,Spring,0,0
3/17/2023,Single,0.55,77.5,2,Spring,0,0
3/17/2023,Shared,1.1,63,7,Spring,1,0
3/17/2023,Suite,1.17,217,4,Spring,1,0
3/18/2023,Single,0.95,97.5,8,Spring,0,0
3/18/2023,Shared,0.58,47.4,6,Spring,0,0
3/18/2023,Suite,0.87,187,3,Spring,1,0
3/19/2023,Single,0.49,74.5,3,Spring,0,0
3/19/2023,Shared,0.33,39.9,10,Spring,0,0
3/19/2023,Suite,0.62,162,3,Spring,0,0
3/20/2023,Single,0.67,83.5,2,Spring,0,0
3/20/2023,Shared,0.76,52.8,0,Spring,1,0
3/20/2023,Suite,0.81,181,2,Spring,0,0
3/21/2023,Single,0.62,81,7,Spring,0,0
3/21/2023,Shared,0.69,50.7,5,Spring,0,0
3/21/2023,Suite,0.48,148,4,Spring,0,0
3/22/2023,Single,0.73,86.5,9,Spring,1,0
3/22/2023,Shared,0.92,57.6,9,Spring,0,0
3/22/2023,Suite,0.6,160,5,Spring,0,0
3/23/2023,Single,0.45,72.5,8,Spring,0,0
3/23/2023,Shared,0.82,54.6,5,Spring,0,0
3/23/2023,Suite,0.75,175,0,Spring,0,0
3/24/2023,Single,0.79,89.5,4,Spring,1,0
3/24/2023,Shared,0.88,56.4,1,Spring,1,0
3/24/2023,Suite,0.48,148,9,Spring,0,0
3/25/2023,Single,1.05,102.5,2,Spring,1,0
3/25/2023,Shared,0.4,42,8,Spring,0,0
3/25/2023,Suite,0.88,188,5,Spring,0,0
3/26/2023,Single,0.3,65,3,Spring,0,0
3/26/2023,Shared,0.76,52.8,2,Spring,0,0
3/26/2023,Suite,0.84,184,5,Spring,0,0
3/27/2023,Single,0.72,86,9,Spring,0,0
3/27/2023,Shared,0.27,38.1,5,Spring,0,0
3/27/2023,Suite,0.73,173,8,Spring,0,0
3/28/2023,Single,0.76,88,6,Spring,1,0
3/28/2023,Shared,0.89,56.7,1,Spring,0,0
3/28/2023,Suite,0.73,173,9,Spring,0,0
3/29/2023,Single,0.55,77.5,4,Spring,0,0
3/29/2023,Shared,0.86,55.8,7,Spring,1,0
3/29/2023,Suite,0.76,176,10,Spring,0,0
3/30/2023,Single,0.83,91.5,1,Spring,1,0
3/30/2023,Shared,0.41,42.3,4,Spring,0,0
3/30/2023,Suite,0.57,157,2,Spring,0,0
3/31/2023,Single,0.8,90,8,Spring,1,0
3/31/2023,Shared,0.91,57.3,2,Spring,0,0
3/31/2023,Suite,0.5,150,1,Spring,0,0
4/1/2023,Single,0.81,90.5,7,Spring,0,0
4/1/2023,Shared,0.65,49.5,8,Spring,0,0
4/1/2023,Suite,0.87,187,3,Spring,0,0
4/2/2023,Single,1.16,108,1,Spring,1,0
4/2/2023,Shared,0.94,58.2,5,Spring,1,0
4/2/2023,Suite,0.51,151,3,Spring,0,0
4/3/2023,Single,0.33,66.5,9,Spring,0,0
4/3/2023,Shared,0.65,49.5,0,Spring,0,0
4/3/2023,Suite,0.62,162,6,Spring,0,0
4/4/2023,Single,1.09,104.5,1,Spring,1,0
4/4/2023,Shared,1.1,63,6,Spring,1,0
4/4/2023,Suite,0.53,153,6,Spring,0,0
4/5/2023,Single,0.37,68.5,1,Spring,0,0
4/5/2023,Shared,0.76,52.8,8,Spring,0,0
4/5/2023,Suite,0.51,151,10,Spring,0,0
4/6/2023,Single,0.63,81.5,8,Spring,0,0
4/6/2023,Shared,0.8,54,4,Spring,1,0
4/6/2023,Suite,0.25,125,1,Spring,0,0
4/7/2023,Single,0.66,83,4,Spring,0,0
4/7/2023,Shared,0.29,38.7,7,Spring,0,0
4/7/2023,Suite,1.15,215,5,Spring,1,0
4/8/2023,Single,0.93,96.5,10,Spring,0,0
4/8/2023,Shared,0.63,48.9,4,Spring,0,0
4/8/2023,Suite,0.7,170,7,Spring,0,0
4/9/2023,Single,0.96,98,0,Spring,0,0
4/9/2023,Shared,0.62,48.6,6,Spring,0,0
4/9/2023,Suite,1.02,202,0,Spring,1,0
4/10/2023,Single,0.76,88,7,Spring,0,0
4/10/2023,Shared,0.64,49.2,5,Spring,0,0
4/10/2023,Suite,0.71,171,1,Spring,0,0
4/11/2023,Single,0.79,89.5,10,Spring,0,0
4/11/2023,Shared,0.96,58.8,5,Spring,1,0
4/11/2023,Suite,1.13,213,7,Spring,1,0
4/12/2023,Single,0.86,93,10,Spring,0,0
4/12/2023,Shared,0.35,40.5,1,Spring,0,0
4/12/2023,Suite,0.84,184,0,Spring,1,0
4/13/2023,Single,0.6,80,8,Spring,0,0
4/13/2023,Shared,0.3,39,5,Spring,0,0
4/13/2023,Suite,0.63,163,1,Spring,0,0
4/14/2023,Single,0.31,65.5,2,Spring,0,0
4/14/2023,Shared,0.52,45.6,10,Spring,0,0
4/14/2023,Suite,0.94,194,2,Spring,1,0
4/15/2023,Single,0.61,80.5,1,Spring,0,0
4/15/2023,Shared,0.92,57.6,5,Spring,1,0
4/15/2023,Suite,0.44,144,6,Spring,0,0
4/16/2023,Single,0.25,62.5,1,Spring,0,0
4/16/2023,Shared,0.94,58.2,6,Spring,0,0
4/16/2023,Suite,0.24,124,9,Spring,0,0
4/17/2023,Single,0.68,84,8,Spring,0,0
4/17/2023,Shared,0.85,55.5,4,Spring,0,0
4/17/2023,Suite,0.46,146,4,Spring,0,0
4/18/2023,Single,0.83,91.5,9,Spring,0,0
4/18/2023,Shared,0.41,42.3,5,Spring,0,0
4/18/2023,Suite,0.9,190,6,Spring,0,0
4/19/2023,Single,0.86,93,9,Spring,0,0
4/19/2023,Shared,0.83,54.9,8,Spring,0,0
4/19/2023,Suite,0.8,180,10,Spring,0,0
4/20/2023,Single,0.79,89.5,0,Spring,0,0
4/20/2023,Shared,0.87,56.1,5,Spring,0,0
4/20/2023,Suite,0.87,187,0,Spring,0,0
4/21/2023,Single,0.83,91.5,9,Spring,1,0
4/21/2023,Shared,0.41,42.3,7,Spring,0,0
4/21/2023,Suite,1.07,207,0,Spring,1,0
4/22/2023,Single,0.91,95.5,7,Spring,0,0
4/22/2023,Shared,0.85,55.5,10,Spring,0,0
4/22/2023,Suite,0.64,164,1,Spring,0,0
4/23/2023,Single,0.3,65,7,Spring,0,0
4/23/2023,Shared,0.3,39,9,Spring,0,0
4/23/2023,Suite,0.42,142,7,Spring,0,0
4/24/2023,Single,0.26,63,1,Spring,0,0
4/24/2023,Shared,1.01,60.3,5,Spring,1,0
4/24/2023,Suite,0.51,151,7,Spring,0,0
4/25/2023,Single,0.29,64.5,10,Spring,0,0
4/25/2023,Shared,0.64,49.2,0,Spring,0,0
4/25/2023,Suite,0.85,185,9,Spring,0,0
4/26/2023,Single,0.6,80,4,Spring,0,0
4/26/2023,Shared,0.93,57.9,5,Spring,0,0
4/26/2023,Suite,0.61,161,8,Spring,0,0
4/27/2023,Single,0.79,89.5,9,Spring,0,0
4/27/2023,Shared,0.5,45,8,Spring,0,0
4/27/2023,Suite,0.93,193,2,Spring,0,0
4/28/2023,Single,0.83,91.5,2,Spring,1,0
4/28/2023,Shared,0.91,57.3,4,Spring,0,0
4/28/2023,Suite,1.02,202,6,Spring,1,0
4/29/2023,Single,0.4,70,9,Spring,0,0
4/29/2023,Shared,0.63,48.9,4,Spring,0,0
4/29/2023,Suite,0.88,188,4,Spring,0,0
4/30/2023,Single,0.79,89.5,9,Spring,0,0
4/30/2023,Shared,0.69,50.7,9,Spring,0,0
4/30/2023,Suite,1.19,219,8,Spring,1,0
5/1/2023,Single,0.33,66.5,5,Spring,0,0
5/1/2023,Shared,0.89,56.7,3,Spring,1,0
5/1/2023,Suite,0.53,153,5,Spring,0,0
5/2/2023,Single,0.84,92,1,Spring,0,0
5/2/2023,Shared,0.68,50.4,9,Spring,0,0
5/2/2023,Suite,0.73,173,10,Spring,0,0
5/3/2023,Single,0.52,76,6,Spring,0,0
5/3/2023,Shared,0.39,41.7,7,Spring,0,0
5/3/2023,Suite,0.62,162,4,Spring,0,0
5/4/2023,Single,0.54,77,3,Spring,0,0
5/4/2023,Shared,0.68,50.4,6,Spring,0,0
5/4/2023,Suite,0.94,194,4,Spring,0,0
5/5/2023,Single,0.56,78,4,Spring,0,0
5/5/2023,Shared,0.45,43.5,9,Spring,0,0
5/5/2023,Suite,0.47,147,7,Spring,0,0
5/6/2023,Single,0.85,92.5,0,Spring,0,0
5/6/2023,Shared,0.47,44.1,2,Spring,0,0
5/6/2023,Suite,0.76,176,4,Spring,0,0
5/7/2023,Single,0.29,64.5,8,Spring,0,0
5/7/2023,Shared,0.76,52.8,3,Spring,0,0
5/7/2023,Suite,0.5,150,10,Spring,0,0
5/8/2023,Single,0.66,83,0,Spring,0,0
5/8/2023,Shared,0.58,47.4,3,Spring,0,0
5/8/2023,Suite,0.71,171,8,Spring,0,0
5/9/2023,Single,0.86,93,4,Spring,0,0
5/9/2023,Shared,0.8,54,3,Spring,0,0
5/9/2023,Suite,0.58,158,0,Spring,0,0
5/10/2023,Single,1.03,101.5,1,Spring,1,0
5/10/2023,Shared,0.9,57,6,Spring,0,0
5/10/2023,Suite,0.43,143,5,Spring,0,0
5/11/2023,Single,0.58,79,7,Spring,0,0
5/11/2023,Shared,1.03,60.9,4,Spring,1,0
5/11/2023,Suite,0.98,198,10,Spring,1,0
5/12/2023,Single,0.46,73,9,Spring,0,0
5/12/2023,Shared,0.59,47.7,3,Spring,0,0
5/12/2023,Suite,0.74,174,3,Spring,1,0
5/13/2023,Single,0.81,90.5,4,Spring,0,0
5/13/2023,Shared,1.2,66,4,Spring,1,0
5/13/2023,Suite,0.68,168,2,Spring,0,0
5/14/2023,Single,0.72,86,3,Spring,0,0
5/14/2023,Shared,0.75,52.5,6,Spring,1,0
5/14/2023,Suite,0.3,130,3,Spring,0,0
5/15/2023,Single,1.03,101.5,1,Spring,1,0
5/15/2023,Shared,0.56,46.8,1,Spring,0,0
5/15/2023,Suite,0.69,169,0,Spring,0,0
5/16/2023,Single,0.46,73,7,Spring,0,0
5/16/2023,Shared,0.35,40.5,10,Spring,0,0
5/16/2023,Suite,0.8,180,10,Spring,1,0
5/17/2023,Single,0.45,72.5,3,Spring,0,0
5/17/2023,Shared,0.86,55.8,3,Spring,0,0
5/17/2023,Suite,1.16,216,0,Spring,1,0
5/18/2023,Single,0.76,88,8,Spring,1,0
5/18/2023,Shared,0.33,39.9,10,Spring,0,0
5/18/2023,Suite,0.68,168,1,Spring,0,0
5/19/2023,Single,0.79,89.5,9,Spring,0,0
5/19/2023,Shared,0.54,46.2,7,Spring,0,0
5/19/2023,Suite,1.19,219,10,Spring,1,0
5/20/2023,Single,0.77,88.5,2,Spring,0,0
5/20/2023,Shared,0.45,43.5,5,Spring,0,0
5/20/2023,Suite,0.6,160,4,Spring,0,0
5/21/2023,Single,0.85,92.5,8,Spring,0,0
5/21/2023,Shared,0.72,51.6,10,Spring,0,0
5/21/2023,Suite,0.29,129,6,Spring,0,0
5/22/2023,Single,0.44,72,3,Spring,0,0
5/22/2023,Shared,0.59,47.7,8,Spring,0,0
5/22/2023,Suite,1.09,209,7,Spring,1,0
5/23/2023,Single,0.77,88.5,0,Spring,0,0
5/23/2023,Shared,0.26,37.8,5,Spring,0,0
5/23/2023,Suite,0.53,153,9,Spring,0,0
5/24/2023,Single,0.92,96,8,Spring,0,0
5/24/2023,Shared,0.81,54.3,3,Spring,0,0
5/24/2023,Suite,0.92,192,7,Spring,1,0
5/25/2023,Single,0.33,66.5,9,Spring,0,0
5/25/2023,Shared,0.97,59.1,1,Spring,1,0
5/25/2023,Suite,0.77,177,7,Spring,0,0
5/26/2023,Single,0.86,93,10,Spring,0,0
5/26/2023,Shared,0.94,58.2,9,Spring,0,0
5/26/2023,Suite,0.69,169,8,Spring,0,0
5/27/2023,Single,0.46,73,0,Spring,0,0
5/27/2023,Shared,0.65,49.5,7,Spring,0,0
5/27/2023,Suite,0.62,162,9,Spring,0,0
5/28/2023,Single,0.53,76.5,0,Spring,0,0
5/28/2023,Shared,0.49,44.7,10,Spring,0,0
5/28/2023,Suite,0.57,157,9,Spring,0,0
5/29/2023,Single,0.59,79.5,1,Spring,0,0
5/29/2023,Shared,0.3,39,6,Spring,0,0
5/29/2023,Suite,0.39,139,10,Spring,0,0
5/30/2023,Single,0.9,95,3,Spring,0,0
5/30/2023,Shared,0.74,52.2,3,Spring,1,0
5/30/2023,Suite,0.9,190,4,Spring,0,0
5/31/2023,Single,0.65,82.5,1,Spring,0,0
5/31/2023,Shared,0.78,53.4,10,Spring,0,0
5/31/2023,Suite,1.17,217,4,Spring,1,0
6/1/2023,Single,0.58,79,7,Summer,0,0
6/1/2023,Shared,0.78,53.4,9,Summer,0,0
6/1/2023,Suite,0.57,157,4,Summer,0,0
6/2/2023,Single,0.77,88.5,2,Summer,0,0
6/2/2023,Shared,0.59,47.7,3,Summer,0,0
6/2/2023,Suite,0.72,172,3,Summer,0,0
6/3/2023,Single,1.42,121,9,Summer,1,0
6/3/2023,Shared,0.76,52.8,6,Summer,0,0
6/3/2023,Suite,1.03,203,5,Summer,0,0
6/4/2023,Single,0.95,97.5,3,Summer,0,0
6/4/2023,Shared,0.91,57.3,2,Summer,0,0
6/4/2023,Suite,1.01,201,2,Summer,1,0
6/5/2023,Single,1.02,101,0,Summer,0,0
6/5/2023,Shared,1.14,64.2,0,Summer,1,0
6/5/2023,Suite,1.18,218,0,Summer,0,0
6/6/2023,Single,0.96,98,3,Summer,0,0
6/6/2023,Shared,0.86,55.8,1,Summer,0,0
6/6/2023,Suite,0.42,142,10,Summer,0,0
6/7/2023,Single,0.6,80,0,Summer,0,0
6/7/2023,Shared,0.46,43.8,7,Summer,0,0
6/7/2023,Suite,0.31,131,4,Summer,0,0
6/8/2023,Single,1.07,103.5,10,Summer,1,0
6/8/2023,Shared,1.08,62.4,10,Summer,1,0
6/8/2023,Suite,1.28,228,4,Summer,1,0
6/9/2023,Single,0.61,80.5,2,Summer,0,0
6/9/2023,Shared,0.95,58.5,10,Summer,0,0
6/9/2023,Suite,1.02,202,10,Summer,0,0
6/10/2023,Single,1.09,104.5,8,Summer,0,0
6/10/2023,Shared,0.47,44.1,7,Summer,0,0
6/10/2023,Suite,0.71,171,4,Summer,0,0
6/11/2023,Single,1.09,104.5,4,Summer,1,0
6/11/2023,Shared,0.73,51.9,1,Summer,0,0
6/11/2023,Suite,1.13,213,3,Summer,1,0
6/12/2023,Single,1.09,104.5,3,Summer,0,0
6/12/2023,Shared,0.65,49.5,10,Summer,0,0
6/12/2023,Suite,0.4,140,9,Summer,0,0
6/13/2023,Single,1.17,108.5,7,Summer,1,0
6/13/2023,Shared,0.93,57.9,9,Summer,0,0
6/13/2023,Suite,0.8,180,3,Summer,0,0
6/14/2023,Single,1.06,103,10,Summer,1,0
6/14/2023,Shared,1.16,64.8,3,Summer,0,0
6/14/2023,Suite,0.41,141,1,Summer,0,0
6/15/2023,Single,0.65,82.5,8,Summer,0,0
6/15/2023,Shared,0.79,53.7,8,Summer,0,0
6/15/2023,Suite,1.14,214,6,Summer,0,0
6/16/2023,Single,1.15,107.5,3,Summer,0,0
6/16/2023,Shared,0.61,48.3,0,Summer,0,0
6/16/2023,Suite,1.12,212,1,Summer,0,0
6/17/2023,Single,1.17,108.5,4,Summer,1,0
6/17/2023,Shared,1.05,61.5,2,Summer,1,0
6/17/2023,Suite,1.01,201,6,Summer,0,0
6/18/2023,Single,0.87,93.5,4,Summer,0,0
6/18/2023,Shared,0.35,40.5,4,Summer,0,0
6/18/2023,Suite,1.18,218,7,Summer,0,0
6/19/2023,Single,1.5,125,6,Summer,1,0
6/19/2023,Shared,0.57,47.1,6,Summer,0,0
6/19/2023,Suite,0.67,167,10,Summer,0,0
6/20/2023,Single,1.12,106,8,Summer,0,0
6/20/2023,Shared,0.87,56.1,4,Summer,0,0
6/20/2023,Suite,1.03,203,9,Summer,1,0
6/21/2023,Single,0.56,78,3,Summer,0,0
